Sample	Series	Platform	Speak	Breakpoint_CNA	Breakpoint_CBS	Spread	Label
GSM528959	GSE21123	GPL3720	2.23594669826973	118	168	0.460443822780824	2
GSM449649	GSE17958	GPL3720	1.69332155834677	49	131	0.257211900160859	2
GSM231352	GSE9154	GPL3720	1.70919254917831	119	147	0.396957301039962	2
GSM303266	GSE11960	GPL3720	1.93866754319338	33	327	0.271953858985864	2
GSM302756	GSE11960	GPL3720	1.8968241492997	30	332	0.281416439527872	2
GSM449645	GSE17958	GPL3720	2.29873005280759	118	267	0.257020530108371	2
GSM302744	GSE11960	GPL3720	1.94429902783855	119	130	0.276323071871294	2
GSM533406	GSE21347	GPL3720	3.31723322067448	119	177	0.398205930062159	2
GSM231355	GSE9154	GPL3720	1.59394963670615	119	42	0.791426858382289	2
GSM231353	GSE9154	GPL3720	1.64977238929567	105	60	0.610001063266843	2
GSM248880	GSE9845	GPL3720	1.69859415069662	120	229	0.352101582600539	2
GSM567100	GSE22839	GPL3720	1.79588223160322	119	314	0.374197232711262	2
GSM396113	GSE15695	GPL3720	1.47133654708934	22	72	0.632684687092452	2
GSM548819	GSE22082	GPL3720	1.61868579438275	119	251	0.353433033274519	2
GSM231350	GSE9154	GPL3720	1.72720546114688	64	52	0.699144162380892	2
GSM434322	GSE17247	GPL3720	2.72572082786409	65	279	0.326901091850938	2
GSM529017	GSE21123	GPL3720	2.90515695525108	115	237	0.330169670438145	2
GSM543431	GSE22082	GPL3720	1.9766433715753	118	141	0.508659694990341	2
GSM567099	GSE22839	GPL3720	1.80549950597442	87	207	0.401125195534502	2
GSM301607	GSE11948	GPL3720	1.51250726712246	120	55	0.530354295582673	2
GSM302208	GSE11948	GPL3720	1.23916774612024	118	22	0.582997093159269	2
GSM449642	GSE17958	GPL3720	1.57940186145869	25	177	0.257833730647883	2
GSM399702	GSE15931	GPL3720	1.52540495726853	109	60	0.678025127127537	2
GSM543432	GSE22082	GPL3720	1.66459180342452	118	108	0.450467519729449	2
GSM396015	GSE15695	GPL3720	1.62695433455628	120	109	0.272930072603416	2
GSM231334	GSE9154	GPL3720	1.34679506847384	117	29	0.704878139732114	2
GSM360763	GSE14437	GPL3720	1.51673005101136	120	124	0.213768037088998	2
GSM449658	GSE17958	GPL3720	1.67643121219341	119	130	0.261910117063792	2
GSM533500	GSE21349	GPL3720	1.62246362577489	120	81	0.307684394447494	2
GSM231354	GSE9154	GPL3720	1.70069139835444	120	163	0.466989906465433	2
GSM302231	GSE11948	GPL3720	1.66187587185616	120	105	0.437940319024945	2
GSM434796	GSE17429	GPL3720	1.85251502094665	115	222	0.419122677331764	2
GSM360762	GSE14437	GPL3720	1.46787569923444	21	95	0.299275796751607	2
GSM548829	GSE22082	GPL3720	1.65113385309241	120	107	0.505382280176865	2
GSM472828	GSE19101	GPL3720	1.32090216089395	119	27	0.49777597495253	2
GSM567093	GSE22839	GPL3720	1.73937404922721	120	240	0.281527151957328	2
GSM528941	GSE21123	GPL3720	1.64912360735923	120	83	0.377730110713852	2
GSM528942	GSE21123	GPL3720	1.61745929240969	120	138	0.339681386497079	2
GSM472710	GSE19101	GPL3720	1.60832352235692	117	113	0.262752118450647	2
GSM548802	GSE22082	GPL3720	1.71223841055524	119	290	0.427978263278808	2
GSM303785	GSE12019	GPL3720	1.13141916558372	120	22	0.740730815926895	2
GSM567106	GSE22839	GPL3720	1.48794351883394	21	201	0.465632653397827	2
GSM360746	GSE14437	GPL3720	1.51904977724	120	218	0.210322345094455	2
GSM231343	GSE9154	GPL3720	1.30761166048984	119	23	0.738458425316112	2
GSM567107	GSE22839	GPL3720	1.68064181136532	120	126	0.369635411790028	2
GSM396009	GSE15695	GPL3720	1.5262107509953	117	114	0.335642114987788	2
GSM567097	GSE22839	GPL3720	1.7728930629622	120	214	0.243566006953413	2
GSM529149	GSE21123	GPL3720	1.14029344919144	118	22	0.726798381583962	2
GSM567108	GSE22839	GPL3720	1.55414694810393	42	204	0.320239667412805	2
GSM248825	GSE9845	GPL3720	1.60352891207686	120	102	0.33254869129032	2
GSM529163	GSE21123	GPL3720	1.67017878997021	120	125	0.351110673869282	2
GSM548817	GSE22082	GPL3720	1.76207092853044	88	176	0.375426127285962	2
GSM528956	GSE21123	GPL3720	1.67461429546725	120	95	0.393589879791964	2
GSM548926	GSE22082	GPL3720	1.56543608401678	119	105	0.512163097912461	2
GSM318808	GSE12702	GPL3720	1.62411873617809	115	103	0.40205277796666	2
GSM434803	GSE17429	GPL3720	1.29806941224963	101	24	0.712868625772238	2
GSM529075	GSE21123	GPL3720	1.53968647617293	119	81	0.396090783930784	2
GSM567102	GSE22839	GPL3720	1.74894796536452	119	238	0.317717956187035	2
GSM548722	GSE22082	GPL3720	1.7802169794942	120	331	0.332229553124794	2
GSM302261	GSE11948	GPL3720	1.21944902488488	120	22	0.589204347569392	2
GSM396029	GSE15695	GPL3720	1.76174217740934	120	182	0.483812053730459	2
GSM472827	GSE19101	GPL3720	1.15764875659265	120	22	0.483708520969703	2
GSM396103	GSE15695	GPL3720	1.69080322969809	117	130	0.398439040013902	2
GSM543498	GSE22082	GPL3720	1.55866074748206	116	101	0.475734569391702	2
GSM609017	GSE24715	GPL3720	1.84431650348883	118	269	0.250230538203356	2
GSM248963	GSE9845	GPL3720	1.74427099100888	118	148	0.275783491129735	2
GSM248968	GSE9845	GPL3720	1.84681586046213	120	190	0.449179063103544	2
GSM248925	GSE9845	GPL3720	1.48173871552545	120	65	0.45137463193441	2
GSM396085	GSE15695	GPL3720	1.60475399047212	111	157	0.365471501028645	2
GSM360745	GSE14437	GPL3720	1.47664818236776	120	79	0.286414454963539	2
GSM248976	GSE9845	GPL3720	1.60652449752022	116	113	0.319845691697321	2
GSM396097	GSE15695	GPL3720	1.57061996375618	120	85	0.419913973501882	2
GSM487894	GSE19578	GPL3720	1.13245813087025	120	22	0.874148002191053	2
GSM301550	GSE11948	GPL3720	1.66604128758752	120	127	0.596329832344025	2
GSM395981	GSE15695	GPL3720	1.15984450844968	120	22	0.681371291256817	2
GSM396053	GSE15695	GPL3720	1.77364699751903	119	201	0.551605652096961	2
GSM248953	GSE9845	GPL3720	1.59714904527931	120	116	0.378884392058405	2
GSM487862	GSE19578	GPL3720	1.14670644312231	120	22	0.881116721739882	2
GSM302306	GSE11948	GPL3720	1.39305718170533	119	39	0.522150304788118	2
GSM302203	GSE11948	GPL3720	1.58895485997144	120	135	0.346235561167828	2
GSM529127	GSE21123	GPL3720	1.13786630869739	120	22	0.734953005356955	2
GSM487877	GSE19578	GPL3720	1.14593302739686	120	22	0.873726557265657	2
GSM318774	GSE12702	GPL3720	1.56364243141479	120	102	0.431773376465922	2
GSM548820	GSE22082	GPL3720	1.83376301387305	117	227	1.1535585758936	2
GSM248818	GSE9845	GPL3720	1.74713138585499	118	171	0.290400836473647	2
GSM472688	GSE19101	GPL3720	1.46616086580834	116	88	0.385891060071341	2
GSM302185	GSE11948	GPL3720	1.19588560338155	120	22	0.660797754825469	2
GSM299682	GSE11948	GPL3720	1.76356264528827	120	263	0.551424725990628	2
GSM529300	GSE21123	GPL3720	1.57027782055348	120	97	0.387001001118199	2
GSM248969	GSE9845	GPL3720	1.68785769348375	120	180	0.332667157208075	2
GSM548927	GSE22082	GPL3720	1.87132242779936	120	216	1.22232875817306	2
GSM231336	GSE9154	GPL3720	1.54378134685268	120	59	0.667545823566999	2
GSM248974	GSE9845	GPL3720	1.73637898401185	120	201	0.379470540408414	2
GSM487911	GSE19578	GPL3720	1.16351456409857	120	22	0.86268728485547	2
GSM487869	GSE19578	GPL3720	1.15863103319363	120	22	0.877968009102078	2
GSM248903	GSE9845	GPL3720	1.60580816325303	120	129	0.403432510411612	2
GSM302745	GSE11960	GPL3720	3.58636409144447	120	250	0.258684987940434	2
GSM393835	GSE15731	GPL3720	1.54356124252044	120	76	0.478234647802166	2
GSM301498	GSE11948	GPL3720	1.74048245323304	120	178	0.576655686627705	2
GSM301613	GSE11948	GPL3720	1.18449780725298	118	22	0.675591563938135	2
GSM248967	GSE9845	GPL3720	1.67388917116305	119	252	0.65480664947118	2
GSM301490	GSE11948	GPL3720	1.45424104404767	120	70	0.634169641864552	2
GSM248966	GSE9845	GPL3720	1.64125189834789	112	241	0.506257858576026	2
GSM301540	GSE11948	GPL3720	1.35049155527034	120	24	0.708645035507235	2
GSM529167	GSE21123	GPL3720	1.51809844012889	120	219	0.375225285656208	2
GSM396075	GSE15695	GPL3720	1.53014363808319	118	87	0.675189030984023	2
GSM231351	GSE9154	GPL3720	1.39836167699573	119	38	0.746263173335619	2
GSM529164	GSE21123	GPL3720	1.57168700567812	119	289	0.401979705087527	2
GSM487898	GSE19578	GPL3720	1.14201130192782	120	22	0.870301844873142	2
GSM301542	GSE11948	GPL3720	1.81361288043726	120	236	0.595608593453368	2
GSM548828	GSE22082	GPL3720	1.42397026917308	119	66	1.10310498159767	2
GSM529153	GSE21123	GPL3720	1.61340114129388	119	152	0.574723160188659	2
GSM399672	GSE15931	GPL3720	1.4569186190484	116	53	0.736108127178877	2
GSM455089	GSE18197	GPL3720	1.56217663150949	113	159	0.336178466099806	2
GSM472816	GSE19101	GPL3720	1.57615219174974	114	157	0.336153782948386	2
GSM548792	GSE22082	GPL3720	1.74117272095319	120	179	0.383123805359275	2
GSM455090	GSE18197	GPL3720	1.57030735963922	120	185	0.318921884873422	2
GSM472817	GSE19101	GPL3720	1.55679879595099	120	188	0.318818776871354	2
GSM529162	GSE21123	GPL3720	1.31515213576836	120	115	0.353295230316369	2
GSM473049	GSE19101	GPL3720	1.33476913938034	120	24	0.503249840302444	2
GSM399668	GSE15931	GPL3720	1.19744683161637	120	22	0.670913277259512	2
GSM472840	GSE19101	GPL3720	1.37258388920859	120	53	0.560897054148387	2
GSM455111	GSE18197	GPL3720	1.38020418998591	120	52	0.561991173618644	2
GSM548804	GSE22082	GPL3720	1.74600958880218	112	127	0.419000520622283	2
GSM472819	GSE19101	GPL3720	1.14576438352166	120	22	0.498468487167287	2
GSM248936	GSE9845	GPL3720	1.18259827228447	120	22	0.488925389359562	2
GSM299789	GSE11948	GPL3720	1.4782772467758	120	46	0.690386611519186	2
GSM393853	GSE15731	GPL3720	1.35413437142859	119	57	0.464697258006733	2
GSM399671	GSE15931	GPL3720	1.18844473043292	120	22	0.705673241475329	2
GSM243135	GSE9611	GPL3720	1.10684711437932	8	23	0.762807491282109	2
GSM374380	GSE14994	GPL3720	1.11569190012494	6	23	0.929568896307356	2
GSM248888	GSE9845	GPL3720	1.14808606254471	120	22	0.685240269959069	2
GSM301504	GSE11948	GPL3720	1.33575205791297	117	42	0.679064146713285	2
GSM393773	GSE15731	GPL3720	1.14538008073721	120	22	0.809605470840512	2
